stop_id,name,lat,lon,parent_id
100737,OGDEN AV/UNIVERSITY AV,  40.843611, -73.923774,100737
100738,OGDEN AV/W 171 ST,  40.842208, -73.924406,100738
100740,OGDEN AV/W 169 ST,  40.840238, -73.925301,100740
100741,W 168 ST/NELSON AV,  40.838256, -73.924573,100741
100742,WOODYCREST AV/W 168 ST,  40.838422, -73.923294,100742
100743,SHAKESPEARE AV/W 169 ST,  40.839536, -73.922454,100743
100744,W 170 ST/EDWARD L GRANT HY,  40.840265, -73.921646,100744
100745,W 170 ST/JEROME AV,  40.840210, -73.917817,100745
100748,E 170 ST/FINDLAY AV,  40.837156, -73.909806,100748
100749,E 170 ST/CLAY AV,  40.837093, -73.908229,100749
100750,CLAY AV/E 171 ST,  40.838632, -73.906391,100750
100751,CLAREMONT PKY/WEBSTER AV,  40.839509, -73.904973,100751
100752,CLAREMONT PKY/WASHINGTON AV,  40.838615, -73.902322,100752
100753,CLAREMONT PKY/3 AV,  40.838090, -73.901107,100753
100754,CLAREMONT PKY/CROTONA AV,  40.836376, -73.898033,100754
100755,CLAREMONT PKY/BOSTON RD,  40.834931, -73.894266,100755
100761,LOUIS NINE BL/BOSTON RD,  40.834924, -73.893882,100761
100762,CLAREMONT PKY/CROTONA PARK E,  40.835389, -73.895119,100762
100763,CLAREMONT PKY/CROTONA AV,  40.836540, -73.897614,100754
100764,CLAREMONT PKY/3 AV,  40.838270, -73.901294,100753
100765,CLAREMONT PKY/WASHINGTON AV,  40.839093, -73.902990,100752
100766,CLAREMONT PKY/WEBSTER AV,  40.839795, -73.905146,100751
100768,E 170 ST/TELLER AV,  40.836992, -73.909096,100768
100769,E 170 ST/COLLEGE AV,  40.837677, -73.910947,100769
100771,E 170 ST/WALTON AV,  40.839765, -73.916263,100771
100772,E 170 ST/JEROME AV,  40.840227, -73.917484,100772
100773,W 170 ST/EDWARD L. GRANT HY,  40.840323, -73.921134,100773
100775,SHAKESPEARE AV/W 169 ST,  40.839023, -73.922795,100743
100779,PLIMPTON AV/EDWARD L. GRANT HY,  40.842407, -73.922982,100779
100780,EDWARD L GRANT HY/UNIVERSITY AV,  40.843960, -73.922796,100780
100796,W FORDHAM RD/UNIVERSITY AV,  40.862703, -73.904256,100796
100797,E FORDHAM RD/WALTON AV,  40.862451, -73.900497,100797
100798,E FORDHAM RD/GRAND CONCOURSE,  40.862394, -73.897565,100798
100799,E FORDHAM RD/VALENTINE AV,  40.862236, -73.896010,100799
100807,E FORDHAM RD/SOUTHERN BL,  40.856465, -73.880146,100807
100808,PELHAM PKWY/WHITE PLAINS RD,  40.856715, -73.867834,100808
100809,PELHAM PKWY/MULINER AV,  40.856878, -73.861761,100809
100810,PELHAM PKWY/HONE AV,  40.856920, -73.860141,100810
100811,PELHAM PKWY/WILLIAMSBRIDGE RD,  40.857026, -73.856230,100811
100820,CITY ISLAND AV/KILROE ST,  40.854659, -73.791003,100820
100821,CITY ISLAND AV/CROSS ST,  40.853283, -73.790045,100821
100822,CITY ISLAND AV/BEACH ST,  40.851731, -73.788990,100822
100823,CITY ISLAND AV/DITMARS ST,  40.849464, -73.787397,100823
100824,CITY ISLAND AV/FORDHAM ST,  40.846915, -73.786479,100824
100825,CITY ISLAND AV/SCHOFIELD ST,  40.844820, -73.785690,100825
100826,CITY ISLAND AV/WINTERS ST,  40.843817, -73.785314,100826
100827,CITY ISLAND AV/PELL PL,  40.842177, -73.784701,100827
100828,CITY ISLAND AV/PILOT ST,  40.841279, -73.784368,100828
100829,CITY ISLAND AV/ROCHELLE ST,  40.838969, -73.783486,100829
100840,PELHAM PKWY/WILLIAMSBRIDGE RD,  40.857548, -73.856642,100811
100842,PELHAM PKWY/WHITE PLAINS RD,  40.857297, -73.866650,100808
100843,E FORDHAM RD/SOUTHERN BL,  40.857310, -73.880492,100807
100849,E FORDHAM RD/VALENTINE AV,  40.862346, -73.896016,100799
100850,E FORDHAM RD/E 190 ST,  40.862426, -73.897854,100850
100851,E FORDHAM RD/JEROME AV,  40.862689, -73.900802,100851
100854,W FORDHAM RD/SEDGWICK AV,  40.862782, -73.908655,100854
100860,CITY ISLAND AV/ROCHELLE ST,  40.839060, -73.783366,100829
100861,CITY ISLAND AV/PILOT ST,  40.841152, -73.784108,100828
100862,CITY ISLAND AV/PELL PL,  40.842847, -73.784746,100827
100863,CITY ISLAND AV/WINTERS ST,  40.844080, -73.785197,100826
100864,CITY ISLAND AV/SCHOFIELD ST,  40.845445, -73.785713,100825
100865,CITY ISLAND AV/FORDHAM ST,  40.847530, -73.786495,100824
100866,CITY ISLAND AV/DITMARS ST,  40.849640, -73.787283,100823
100867,CITY ISLAND AV/BEACH ST,  40.852272, -73.789140,100822
100868,CITY ISLAND AV/CROSS ST,  40.853373, -73.789970,100821
100869,CITY ISLAND AV/KILROE ST,  40.854507, -73.790822,100820
100870,CITY ISLAND RD/CITY ISLAND CIR,  40.860528, -73.801335,100870
100876,ELTON AV/E 161 ST,  40.823758, -73.911987,100369
100883,JEROME AV/W 161 ST,  40.829981, -73.930187,100883
100884,OGDEN AV/W 162 ST,  40.831913, -73.929871,100884
100893,OGDEN AV/W 164 ST,  40.833175, -73.929151,100893
100894,OGDEN AV/W 165 ST,  40.834665, -73.928307,100894
100895,OGDEN AV/W 166 ST,  40.835862, -73.927637,100895
100896,OGDEN AV/W 167 ST,  40.837395, -73.926757,100896
100897,OGDEN AV/W 168 ST,  40.838786, -73.925935,100897
100922,OGDEN AV/W 168 ST,  40.838216, -73.926456,100897
100923,OGDEN AV/W 167 ST,  40.836496, -73.927472,100896
100924,OGDEN AV/W 166 ST,  40.835332, -73.928140,100895
100925,OGDEN AV/W 165 ST,  40.834183, -73.928763,100894
100926,OGDEN AV/W 164 ST,  40.832641, -73.929628,100893
100927,OGDEN AV/W 162 ST,  40.831732, -73.930142,100884
100946,WESTCHESTER AV/MIDDLETOWN RD,  40.843758, -73.836358,100946
100947,WESTCHESTER AV/ROBERTS AV,  40.845430, -73.834230,100947
100948,WESTCHESTER AV/CROSBY AV,  40.846829, -73.832468,100948
100949,WESTCHESTER AV/MAHAN AV,  40.849025, -73.830544,100949
100950,WESTCHESTER AV/WILKINSON AV,  40.851708, -73.829539,100950
100956,COUNTRY CLUB RD/KEARNEY AV,  40.842489, -73.824756,100956
100960,CAMPBELL DR/STADIUM AV,  40.837910, -73.818838,100960
100961,CAMPBELL DR/AGAR PL,  40.839129, -73.817273,100961
100962,CAMPBELL DR/COUNTRY CLUB RD,  40.841062, -73.817857,100962
100963,COUNTRY CLUB RD/REED PL,  40.841059, -73.819071,100963
100965,RADIO DR/LUCERNE ST,  40.843131, -73.817143,100965
100966,RADIO DR/GRISWOLD AV,  40.843952, -73.819378,100966
100967,RESEARCH AV/AMPERE AV,  40.846067, -73.819252,100967
100973,SPENCER DR/STADIUM AV,  40.842527, -73.820571,100973
100974,COUNTRY CLUB RD/LOHENGRIN PL,  40.840848, -73.821179,100974
100977,COUNTRY CLUB RD/MC DONOUGH PL,  40.842745, -73.825073,100977
100981,WESTCHESTER AV/WILKINSON AV,  40.851299, -73.829945,100950
100982,WESTCHESTER AV/ST THERESA AV,  40.849330, -73.830543,100982
100983,WESTCHESTER AV/BUHRE AV,  40.847094, -73.832252,100983
100984,WESTCHESTER AV/ROBERTS AV,  40.845557, -73.834185,100947
100985,WESTCHESTER AV/MULFORD AV,  40.844573, -73.835467,100985
101014,WILLIS AV/E 138 ST,  40.808930, -73.922855,101014
101015,WILLIS AV/E 140 ST,  40.810634, -73.921632,101015
101016,WILLIS AV/E 142 ST,  40.811874, -73.920727,101016
101017,WILLIS AV/E 144 ST,  40.813111, -73.919823,101017
101018,WILLIS AV/E 146 ST,  40.814368, -73.918968,101018
101020,3 AV/E 152 ST,  40.817711, -73.915250,101020
101021,3 AV/E 153 ST,  40.818712, -73.914144,101021
101023,3 AV/E 158 ST,  40.821732, -73.911885,101023
101027,3 AV/E 166 ST,  40.828592, -73.906796,101027
101028,3 AV/E 168 ST,  40.831331, -73.905596,101028
101029,3 AV/E 169 ST,  40.833076, -73.904686,101029
101030,3 AV/ST PAULS PL,  40.836219, -73.902564,101030
101031,3 AV/CLAREMONT PY,  40.838412, -73.900936,101031
101032,3 AV/E 172 ST,  40.839919, -73.899805,101032
101034,3 AV/E 175 ST,  40.844489, -73.897255,101034
101036,3 AV/E 180 ST,  40.850925, -73.893834,101036
101038,3 AV/E 187 ST,  40.857203, -73.890991,101038
101047,3 AV/E 183 ST,  40.853907, -73.891224,101047
101051,3 AV/CROSS BRONX EP,  40.843244, -73.898018,101051
101052,3 AV/E 174 ST,  40.842078, -73.898605,101052
101053,3 AV/E 172 ST,  40.839423, -73.900416,101032
101055,3 AV/ST PAULS PL,  40.835687, -73.903194,101030
101057,3 AV/E 168 ST,  40.830768, -73.906088,101028
101058,3 AV/E 166 ST,  40.827511, -73.907451,101027
101059,3 AV/E 163 ST,  40.823866, -73.908942,101059
101060,3 AV/E 161 ST,  40.822613, -73.909837,101060
101061,3 AV/E 158 ST,  40.821236, -73.912453,101023
101062,3 AV/E 156 ST,  40.819905, -73.913351,101062
101063,3 AV/E 154 ST,  40.818704, -73.914396,101063
101066,3 AV/E 150 ST,  40.816142, -73.917547,101066
101067,WILLIS AV/E 148 ST,  40.815225, -73.918511,101067
101069,WILLIS AV/E 144 ST,  40.812711, -73.920405,101017
101074,E 138 ST/3 AV,  40.810945, -73.926956,101074
101137,BAINBRIDGE AV/E 212 ST,  40.883777, -73.877631,101137
101138,BAINBRIDGE AV/JEROME AV,  40.886792, -73.877784,101138
101139,E 233 ST/VAN CORTLANDT PK E,  40.895439, -73.877053,101139
101140,E 233 ST/NAPIER AV,  40.895680, -73.874901,101140
101141,E 233 ST/ONEIDA AV,  40.896186, -73.872517,101141
101142,E 233 ST/KEPLER AV,  40.896590, -73.870592,101142
101146,WEBSTER AV/NEREID AV,  40.900897, -73.861513,101146
101147,NEREID AV/CARPENTER AV,  40.899354, -73.856861,101147
101148,NEREID AV/WHITE PLAINS RD,  40.898440, -73.854552,101148
101149,NEREID AV/BYRON AV,  40.897757, -73.852785,101149
101150,NEREID AV/BRUNER AV,  40.898475, -73.849271,101150
101152,BAYCHESTER AV/PITMAN AV,  40.896328, -73.845091,101152
101153,BAYCHESTER AV/EDENWALD AV,  40.892974, -73.843749,101153
101154,E 233 ST/BAYCHESTER AV,  40.888451, -73.841455,101154
101155,E 233 ST/MURDOCK AV,  40.888592, -73.838741,101155
101156,E 233 ST/SETON AV,  40.888976, -73.836006,101156
101157,E 233 ST/SECOR AV,  40.889132, -73.831801,101157
101158,DYRE AV/LIGHT ST,  40.887890, -73.831353,101158
101159,DYRE AV/BOSTON RD,  40.884825, -73.831490,101159
101160,BOSTON RD/CONNER ST,  40.885811, -73.828096,101160
101161,MC OWEN AV/BOSTON RD,  40.889269, -73.820322,101161
101162,HOLLERS AV/ROPES AV,  40.888055, -73.817920,101162
101163,ROPES AV/BOSTON RD,  40.889844, -73.819521,101163
101164,NEREID AV/MURDOCK AV,  40.899847, -73.843035,101164
101165,NEREID AV/MUNDY LA,  40.900482, -73.840125,101165
101166,MUNDY LA/PITMAN AV,  40.897981, -73.839679,101166
101167,ROPES AV/BOSTON RD,  40.889970, -73.819647,101163
101169,DYRE AV/BOSTON RD,  40.885069, -73.831237,101159
101170,DYRE AV/LIGHT ST,  40.888242, -73.831214,101158
101171,E 233 ST/DYRE AV,  40.889262, -73.831731,101171
101172,E 233 ST/HARPER AV,  40.889374, -73.833522,101172
101173,E 233 ST/SETON AV,  40.888887, -73.836864,101156
101174,E 233 ST/MURDOCK AV,  40.888787, -73.839695,101155
101175,BAYCHESTER AV/E 233 ST,  40.888826, -73.841976,101175
101176,BAYCHESTER AV/EDENWALD AV,  40.893232, -73.843722,101153
101177,BAYCHESTER AV/PITMAN AV,  40.896567, -73.844945,101152
101178,SANFORD BL/S 11 AV,  40.897937, -73.839093,101178
101179,NEREID AV/SETON AV,  40.900410, -73.840943,101179
101180,NEREID AV/MURDOCK AV,  40.899812, -73.843671,101164
101181,NEREID AV/BAYCHESTER AV,  40.899209, -73.846570,101181
101182,NEREID AV/BRUNER AV,  40.898445, -73.850030,101150
101183,NEREID AV/BYRON AV,  40.897927, -73.852394,101149
101184,NEREID AV/WHITE PLAINS RD,  40.898456, -73.854085,101148
101185,NEREID AV/CARPENTER AV,  40.899725, -73.857316,101147
101186,WEBSTER AV/E 240 ST,  40.900752, -73.861803,101186
101187,WEBSTER AV/E 235 ST,  40.897767, -73.862641,101187
101188,WEBSTER AV/E 233 ST,  40.895553, -73.863604,101188
101189,E 233 ST/KATONAH AV,  40.896122, -73.866783,101189
101190,E 233 ST/KEPLER AV,  40.896662, -73.870394,101142
101191,E 233 ST/ONEIDA AV,  40.896201, -73.872809,101141
101192,E 233 ST/NAPIER AV,  40.895739, -73.875215,101140
101193,BAINBRIDGE AV/JEROME AV,  40.886637, -73.877852,101138
101194,BAINBRIDGE AV/E 212 ST,  40.883145, -73.877844,101137
101201,E 134 ST/WILLOW AV,  40.801674, -73.913082,101201
101207,PROSPECT AV/E 149 ST,  40.812625, -73.904300,101207
101208,PROSPECT AV/KELLY ST,  40.815141, -73.903408,101208
101209,PROSPECT AV/E 156 ST,  40.817602, -73.902364,101209
101210,PROSPECT AV/WESTCHESTER AV,  40.820222, -73.901265,101210
101211,PROSPECT AV/E 163 ST,  40.822417, -73.900358,101211
101212,PROSPECT AV/E 165 ST,  40.823934, -73.899728,101212
101213,PROSPECT AV/E 166 ST,  40.825558, -73.899049,101213
101214,PROSPECT AV/HOME ST,  40.828223, -73.897943,101214
101215,PROSPECT AV/E 169 ST,  40.829682, -73.897330,101215
101216,PROSPECT AV/RITTER PL,  40.831304, -73.896717,101216
101217,PROSPECT AV/BOSTON RD,  40.833425, -73.896262,101217
101218,CROTONA AV/CLAREMONT PY,  40.836410, -73.897722,101218
101219,CROTONA AV/E 175 ST,  40.843059, -73.893135,101219
101222,CROTONA AV/E 179 ST,  40.847019, -73.889674,101222
101223,CROTONA AV/E 180 ST,  40.847998, -73.888859,101223
101224,CROTONA AV/E 182 ST,  40.850181, -73.886480,101224
101225,CROTONA AV/E 183 ST,  40.852023, -73.884493,101225
101226,CROTONA AV/E 187 ST,  40.854190, -73.883397,101226
101227,CROTONA AV/E FORDHAM RD,  40.857189, -73.881892,101227
101231,3 AV/E FORDHAM RD,  40.860603, -73.890699,101231
101236,CROTONA AV/E 189 ST,  40.855825, -73.882751,101236
101237,CROTONA AV/E 187 ST,  40.853612, -73.883865,101226
101238,CROTONA AV/E 183 ST,  40.851521, -73.885057,101225
101239,CROTONA AV/E 182 ST,  40.850101, -73.886813,101224
101240,CROTONA AV/E 180 ST,  40.848264, -73.888822,101223
101241,CROTONA AV/E 179 ST,  40.846547, -73.890271,101222
101244,CROTONA AV/E 175 ST,  40.842492, -73.893908,101219
101245,CROTONA AV/CLAREMONT PY,  40.836561, -73.897783,101218
101246,PROSPECT AV/BOSTON RD,  40.833615, -73.896504,101217
101247,PROSPECT AV/RITTER PL,  40.830697, -73.897099,101216
101248,PROSPECT AV/E 169 ST,  40.829276, -73.897739,101215
101249,PROSPECT AV/HOME ST,  40.827551, -73.898472,101214
101250,PROSPECT AV/E 166 ST,  40.825398, -73.899317,101213
101251,PROSPECT AV/E 165 ST,  40.823776, -73.899986,101212
101252,PROSPECT AV/E 163 ST,  40.821760, -73.900835,101211
101253,PROSPECT AV/WESTCHESTER AV,  40.819894, -73.901588,101210
101254,PROSPECT AV/E 156 ST,  40.817060, -73.902782,101209
101255,PROSPECT AV/E 152 ST,  40.814820, -73.903621,101255
101256,PROSPECT AV/E 149 ST,  40.812347, -73.904480,101207
101262,E 135 ST/CYPRESS AV,  40.803722, -73.915621,101262
101274,W TREMONT AV/MONTGOMERY AV,  40.851870, -73.916638,101274
101275,MACOMBS RD/NELSON AV,  40.848384, -73.916285,101275
101276,MACOMBS RD/FEATHERBED LA,  40.845489, -73.917228,101276
101277,MACOMBS RD/GOBLE PL,  40.844287, -73.917598,101277
101278,MACOMBS RD/INWOOD AV,  40.841780, -73.917931,101278
101282,E 170 ST/SHERIDAN AV,  40.838547, -73.912802,101282
101285,INWOOD AV/MACOMBS RD,  40.841671, -73.918042,101285
101286,MACOMBS RD/GOBLE PL,  40.844479, -73.917392,101277
101287,MACOMBS RD/GRAND AV,  40.846369, -73.916782,101287
101288,MACOMBS RD/W 176 ST,  40.849149, -73.916029,101288
101289,W TREMONT AV/UNIVERSITY AV,  40.850906, -73.915779,101289
101290,W TREMONT AV/LORING PL S,  40.852034, -73.916808,101290
101292,UNDERCLIFF AV/SEDGWICK AV,  40.852340, -73.919447,101292
101294,UNDERCLIFF AV/W 174 ST,  40.847579, -73.923251,101294
101295,UNDERCLIFF AV/W 172 ST,  40.845071, -73.924631,101295
101297,SEDGWICK AV/W 172 ST,  40.845853, -73.925304,101297
101306,E 149 ST/EXTERIOR ST,  40.819235, -73.930052,101306
101307,E 149 ST/GRAND CONCOURSE,  40.818377, -73.926861,101307
101309,E 149 ST/MORRIS AV,  40.817178, -73.922383,101309
101310,E 149 ST/COURTLANDT AV,  40.816543, -73.919779,101310
101312,E 149 ST/BROOK AV,  40.814716, -73.914604,101312
101313,E 149 ST/ST ANN'S AV,  40.814223, -73.912863,101313
101314,E 149 ST/TRINITY AV,  40.813420, -73.910157,101314
101315,E 149 ST/JACKSON AV,  40.813105, -73.908684,101315
101316,E 149 ST/WALES AV,  40.812779, -73.907136,101316
101318,SOUTHERN BL/E 149 ST,  40.812179, -73.903625,101318
101319,SOUTHERN BL/LEGGETT AV,  40.813712, -73.898760,101319
101320,SOUTHERN BL/E 156 ST,  40.815124, -73.897299,101320
101321,SOUTHERN BL/LONGWOOD AV,  40.816536, -73.895833,101321
101322,SOUTHERN BL/TIFFANY ST,  40.818544, -73.893764,101322
101324,SOUTHERN BL/ALDUS ST,  40.823173, -73.891755,101324
101327,SOUTHERN BL/HOME ST,  40.828470, -73.891880,101327
101328,SOUTHERN BL/FREEMAN ST,  40.829968, -73.891808,101328
101329,SOUTHERN BL/JENNINGS ST,  40.832286, -73.890706,101329
101330,SOUTHERN BL/E 172 ST,  40.833943, -73.889728,101330
101331,SOUTHERN BL/E 173 ST,  40.835600, -73.888753,101331
101332,SOUTHERN BL/BOSTON RD,  40.837200, -73.887750,101332
101335,SOUTHERN BL/E TREMONT AV,  40.843057, -73.885462,101335
101337,SOUTHERN BL/E 180 ST,  40.845823, -73.884446,101337
101347,SOUTHERN BL/E 180 ST,  40.846138, -73.884499,101337
101348,SOUTHERN BL/E 179 ST,  40.844472, -73.885366,101348
101352,SOUTHERN BL/E 174 ST,  40.837467, -73.887719,101352
101353,SOUTHERN BL/E 173 ST,  40.835822, -73.888749,101331
101354,SOUTHERN BL/E 172 ST,  40.834168, -73.889764,101330
101355,SOUTHERN BL/JENNINGS ST,  40.832528, -73.890724,101329
101356,SOUTHERN BL/FREEMAN ST,  40.830102, -73.891908,101328
101357,SOUTHERN BL/HOME ST,  40.828630, -73.891960,101327
101358,SOUTHERN BL/E 167 ST,  40.826905, -73.891991,101358
101359,SOUTHERN BL/WESTCHESTER AV,  40.824545, -73.891857,100273
101360,SOUTHERN BL/ALDUS ST,  40.822869, -73.891817,101324
101362,SOUTHERN BL/TIFFANY ST,  40.818478, -73.894129,101322
101363,SOUTHERN BL/LONGWOOD AV,  40.816076, -73.896607,101321
101364,SOUTHERN BL/E 156 ST,  40.814710, -73.898025,101320
101365,SOUTHERN BL/LEGGETT AV,  40.813438, -73.899826,101319
101366,E 149 ST/SOUTHERN BL,  40.812273, -73.903972,101366
101367,E 149 ST/PROSPECT AV,  40.812435, -73.905124,101367
101368,E 149 ST/TINTON AV,  40.812659, -73.906146,101368
101369,E 149 ST/CONCORD AV,  40.813155, -73.908550,101369
101370,E 149 ST/TRINITY AV,  40.813559, -73.910473,101314
101372,E 149 ST/BROOK AV,  40.815166, -73.915301,101312
101374,E 149 ST/COURTLANDT AV,  40.816745, -73.919846,101310
101375,E 149 ST/MORRIS AV,  40.817533, -73.923013,101309
101377,E 149 ST/GRAND CONCOURSE,  40.818589, -73.927078,101307
101378,E 149 ST/GERARD AV,  40.819092, -73.929075,101378
101389,3 AV/E 140 ST,  40.812096, -73.925062,101389
101401,3 AV/E 163 ST,  40.824381, -73.908417,101059
101402,BOSTON RD/E 166 ST,  40.827328, -73.904705,101402
101403,BOSTON RD/HOME ST,  40.828768, -73.903048,101403
101405,BOSTON RD/E 169 ST,  40.831323, -73.899774,101405
101406,BOSTON RD/PROSPECT AV,  40.833606, -73.895962,101406
101407,BOSTON RD/LOUIS NINE BL,  40.835052, -73.893891,101407
101408,BOSTON RD/SEABURY PL,  40.835810, -73.890386,101408
101409,BOSTON RD/SOUTHERN BL,  40.837001, -73.888300,101409
101410,BOSTON RD/VYSE AV,  40.839112, -73.884631,101410
101411,BOSTON RD/E TREMONT AV,  40.840056, -73.880442,101411
101413,E TREMONT AV/BRONX PARK AV,  40.839881, -73.875736,101413
101414,MORRIS PK AV/E TREMONT AV,  40.840129, -73.873289,101414
101415,MORRIS PK AV/ADAMS ST,  40.841559, -73.872235,101415
101416,MORRIS PK AV/TAYLOR AV,  40.843726, -73.869927,101416
101418,MORRIS PK AV/WHITE PLAINS RD,  40.845264, -73.865648,101418
101419,MORRIS PK AV/BARNES AV,  40.845995, -73.862168,101419
101420,MORRIS PK AV/BRONXDALE AV,  40.846573, -73.859604,101420
101421,MORRIS PK AV/RADCLIFF AV,  40.847849, -73.856703,101421
101422,MORRIS PK AV/HONE AV,  40.848875, -73.854407,101422
101423,MORRIS PK AV/WILLIAMSBRIDGE RD,  40.850196, -73.851501,101423
101424,MORRIS PK AV/SEMINOLE AV,  40.851034, -73.848417,101424
101425,MORRIS PK AV/EASTCHESTER RD,  40.851068, -73.844607,101425
101426,EASTCHESTER RD/SACKETT AV,  40.849106, -73.845175,101426
101435,EASTCHESTER RD/BASSETT AV,  40.847799, -73.844723,101435
101437,MORRIS PK AV/EASTCHESTER RD,  40.851271, -73.844385,101425
101438,MORRIS PK AV/SEMINOLE AV,  40.851130, -73.848050,101424
101440,MORRIS PK AV/HONE AV,  40.848722, -73.854977,101422
101441,MORRIS PK AV/RADCLIFF AV,  40.847589, -73.857469,101421
101443,MORRIS PK AV/BARNES AV,  40.845906, -73.862979,101419
101444,MORRIS PK AV/WHITE PLAINS RD,  40.845158, -73.866587,101418
101445,MORRIS PK AV/AMETHYST ST,  40.844673, -73.868485,101445
101446,MORRIS PK AV/MELVILLE ST,  40.843198, -73.870919,101446
101447,MORRIS PK AV/E 180 ST,  40.840766, -73.872911,101447
101448,E TREMONT AV/MORRIS PK AV,  40.839878, -73.873986,101448
101452,BOSTON RD/E TREMONT AV F/S,  40.840108, -73.880483,101452
101453,BOSTON RD/VYSE AV,  40.839528, -73.883665,101410
101455,BOSTON RD/SOUTHERN BL,  40.837129, -73.888349,101409
101456,BOSTON RD/E 173 ST,  40.836022, -73.890378,101456
101457,BOSTON RD/LOUIS NINE BL,  40.834620, -73.894565,101407
101458,BOSTON RD/PROSPECT AV,  40.833428, -73.896779,101406
101459,BOSTON RD/E 169 ST,  40.830926, -73.900787,101405
101460,BOSTON RD/E 168 ST,  40.829374, -73.902632,101460
101461,BOSTON RD/E 166 ST,  40.827073, -73.905269,101402
101469,3 AV/E 148 ST,  40.815342, -73.919123,101469
101471,3 AV/E 142 ST,  40.812883, -73.923880,101471
101472,3 AV/E 138 ST,  40.811202, -73.927265,101472
101473,E 136 ST/LINCOLN AV,  40.809653, -73.928362,101473
101478,CASTLE HILL AV/NORTON AV,  40.814728, -73.846917,101478
101479,CASTLE HILL AV/LACOMBE AV,  40.817262, -73.847486,101479
101480,CASTLE HILL AV/RANDALL AV,  40.819406, -73.848072,101480
101481,CASTLE HILL AV/SEWARD AV,  40.821456, -73.848538,101481
101484,CASTLE HILL AV/QUIMBY AV,  40.826079, -73.849609,101484
101485,CASTLE HILL AV/BRUCKNER BL,  40.827891, -73.850054,101485
101486,CASTLE HILL AV/WATSON AV,  40.829679, -73.850479,101486
101487,CASTLE HILL AV/CROSS BX SVC RD N,  40.830822, -73.850723,101487
101488,CASTLE HILL AV/GLEASON AV,  40.832242, -73.851000,101488
101489,CASTLE HILL AV/WESTCHESTER AV,  40.834551, -73.851652,101489
101490,STARLING AV/PURDY ST,  40.836340, -73.853098,101490
101491,STARLING AV/UNIONPORT RD,  40.836030, -73.855733,101491
101494,UNIONPORT RD/E TREMONT AV,  40.841198, -73.863296,101494
101496,WHITE PLAINS RD/VAN NEST AV,  40.844084, -73.865589,101496
101497,WHITE PLAINS RD/MORRIS PK AV,  40.845557, -73.866194,101497
101498,WHITE PLAINS RD/RHINELANDER AV,  40.847846, -73.866948,101498
101499,WHITE PLAINS RD/BRONXDALE AV,  40.851305, -73.867689,101499
101512,RESERVOIR AV/W 195 ST,  40.869501, -73.898932,101512
101525,GOULDEN AV/BEDFORD PK BL,  40.875294, -73.894407,101525
101530,VALENTINE AV/E 192 ST,  40.864178, -73.894444,101530
101540,WHITE PLAINS RD/PELHAM PY,  40.856843, -73.867681,101540
101541,BRONX PARK E/LYDIG AV,  40.853934, -73.869387,101541
101542,BRONX PARK E/BRADY AV,  40.852495, -73.868869,101542
101543,BRONX PK E/UNIONPORT RD,  40.850531, -73.868140,101543
101545,WHITE PLAINS RD/RHINELANDER AV,  40.847182, -73.866894,101498
101547,WHITE PLAINS RD/VAN NEST AV,  40.843493, -73.865576,101496
101548,UNIONPORT RD/E TREMONT AV,  40.840999, -73.863405,101494
101551,UNIONPORT RD/STARLING AV,  40.836000, -73.856170,101551
101552,STARLING AV/PURDY ST,  40.836224, -73.852783,101490
101553,CASTLE HILL AV/WESTCHESTER AV,  40.833834, -73.851581,101489
101554,CASTLE HILL AV/GLEASON AV,  40.831602, -73.851029,101488
101555,CASTLE HILL AV/CROSS BX SVC RD N,  40.829964, -73.850634,101487
101556,CASTLE HILL AV/CHATTERTON AV,  40.828016, -73.850206,101556
101557,CASTLE HILL AV/BRUCKNER BL,  40.826582, -73.849847,101485
101560,CASTLE HILL AV/VIRGIL PL,  40.822190, -73.848832,101560
101561,CASTLE HILL AV/SEWARD AV,  40.820786, -73.848494,101481
101562,CASTLE HILL AV/RANDALL AV,  40.818611, -73.848003,101480
101563,CASTLE HILL AV/LACOMBE AV,  40.817004, -73.847699,101479
101564,CASTLE HILL AV/NORTON AV,  40.814484, -73.847095,101478
101687,JEROME AV/E 196 ST,  40.869163, -73.896059,101687
101688,JEROME AV/MORRIS AV,  40.870974, -73.893892,101688
101691,BEDFORD PK BL/GRAND CONCOURSE,  40.871659, -73.887532,100014
101692,BEDFORD PK BL/BAINBRIDGE AV,  40.869884, -73.885322,101692
101693,BEDFORD PK BL/MARION AV,  40.868327, -73.884641,101693
101694,BEDFORD PK BL/WEBSTER AV,  40.866887, -73.883398,101694
101695,KAZIMIROFF/BOTANICAL GARDENS E,  40.866662, -73.880985,101695
101696,ALLERTON AV/BRONX PK E,  40.865322, -73.869932,101696
101697,ALLERTON AV/WHITE PLAINS RD,  40.865351, -73.866870,101697
101698,ALLERTON AV/HOLLAND AV,  40.865385, -73.864990,101698
101699,ALLERTON AV/BARNES AV,  40.865424, -73.863077,101699
101700,ALLERTON AV/BRONXWOOD AV,  40.865455, -73.861768,101700
101702,ALLERTON AV/HONE AV,  40.865373, -73.857310,101702
101703,ALLERTON AV/LACONIA AV,  40.865364, -73.855326,101703
101704,ALLERTON AV/HERING AV,  40.865305, -73.853417,101704
101705,ALLERTON AV/PEARSALL AV,  40.865270, -73.851533,101705
101706,ALLERTON AV/WILSON AV,  40.865256, -73.848802,101706
